i,LOGID,SYSTEM_MACHINE_NAME,USER_MACHINE_NAME,PROJECT_ID,PROJECT_REVISION,BOARD_NAME,BOARD_WIDTH,BOARD_HEIGHT,PROGRAM_ID,PROGRAM_REVISION,PROGRAM_NAME,BOARD_SIDE,INSPECTION_PROCESS_TYPE,MACHINE_TYPE,PG_COMMENT,INSPECTION_PROGRAM_UPDATE,INSPECTION_ID,BOARD_ID,LOT,INSPECTION_END_TIME,CONFIRM_DATE,INSPECTION_RESULT_CODE,INSPECTION_RESULT_NAME,CONFIRM_RESULT_CODE,CONFIRM_RESULT_NAME,USER_CONFIRM_FLAG,INSPECTION_USER_NAME,CONFIRM_USER_ID,CONFIRM_USER_NAME,NG_POINT_COUNT,COMPONENT_COUNT,LAST_RESULT,LOG_ERROR_FLAG,LOG_FIN_FLAG,CREARTE_DATETIME,UPDATE_DATETIME,h.Start,h.End,h.Lean,h.ProgramName,h.Number,h.CompoCnt,m.Start,m.End,m.Lane,m.ProgramName,m.Number,p.Start,p.End,p.ProgramName,p.Number,SqueegeeOpValue,SqueIdentBefore,SqueIdentAfter,SqueegeeOpValueX,SqueegeeOpValueY,SqueegeeOpValueTheta,SqueegeeOpValueY.1,CycleTime,PrintPressureMin,PrintPressureMax,Temperature,Humidity,reflow.time,heater1_up_SetV,heater1_down_SetV,heater2_up_SetV,heater2_down_SetV,heater3_up_SetV,heater3_down_SetV,heater4_up_SetV,heater4_down_SetV,heater5_up_SetV,heater5_down_SetV,heater6_up_SetV,heater6_down_SetV,heater7_up_SetV,heater7_down_SetV,heater8_up_SetV,heater8_down_SetV,cool_temp1.up.SetV,conbereSpeed.SetV,O2density.SP.SetV,combere_width_fix_SetV,deflection_width_fix_SetV,conberewidthSP_setV,deflection_widthSP_SetV,heater1_up_MeasureV,heater1_down_MeasureV,heater2_up_MeasureV,heater2_down_MeasureV,heater3_up_MeasureV,heater3_down_MeasureV,heater4_up_MeasureV,heater4_down_MeasureV,heater5_up_MeasureV,heater5_down_MeasureV,heater6_up_MeasureV,heater6_down_MeasureV,heater7_up_MeasureV,heater7_down_MeasureV,heater8_up_MeasureV,heater8_down_MeasureV,cool_temp1.up.MeasureV,conbereSpeed.MeasureV,O2density.PV.MeasureV,inBoardCNT,ProductionBoardCNT,combere_width_MeasureV,deflection_width_MeasureV,integratedFlow,heater1_up_MV,heater1_down_MV,heater2_up_MV,heater2_down_MV,heater3_up_MV,heater3_down_MV,heater4_up_MV,heater4_down_MV,heater5_up_MV,heater5_down_MV,heater6_up_MV,heater6_down_MV,heater7_up_MV,heater7_down_MV,heater8_up_MV,heater8_down_MV,blower1_up_SetV,blower1_down_SetV,blower2_up_SetV,blower2_down_SetV,blower3_up_SetV,blower3_down_SetV,blower4_up_SetV,blower4_down_SetV,blower5_up_SetV,blower5_down_SetV,blower6_up_SetV,blower6_down_SetV,blower7_up_SetV,blower7_down_SetV,blower8_up_SetV,blower8_down_SetV,blowerC1_up_SetV,h.prg.ProgramName,h.prg.time,h.prg.BoardSizeSetupValue.W.,h.prg.BoardSizeSetupValue.L.,h.prg.BoardSizeSetupValue.t.,h.prg.PojiMarkValue1.X.,h.prg.PojiMarkValue1.Y.,h.prg.PojiMarkValue2.X.,h.prg.PojiMarkValue2.Y.,h...,p.prg.ProgramName,p.prg.time,p.prgPressSetValue.F.,p.prgPressSetValue.R.,p.prgSkgSpdsetvalue.F.,p.prgSkgSpdsetvalue.R.,p.prgSkgStroke.Start.setvalue,SkgStroke.End.setvalue,p.prg.boardvalue.W.,p.prg.boardvalue.L.,p.prg.boardvalue.t.,p.prgPojiMarkValue1.X.,p.prgPojiMarkValue1.Y.,p.prgPojiMarkValue2.X.,p.prgPojiMarkValue2.Y.,p.prgMaskPojiMaskValue1.X.,p.prgMaskPojiMaskValue1.Y.,p.prgMaskPojiMaskValue2.X.,p.prgMaskPojiMaskValue2.Y.,p.prgCleanMethodofMetalMask,p.prg...,P.PRG.23,P.PRG.24,P.PRG.25,P.PRG.26,P.PRG.27,M_E_5806,M_E_5100,M_E_ae04,M_E_3095,M_E_aa28,M_E_3067,m.prg.ProgramName,m.prg.time,m.prg.BoardSizeSetupValue.W.,m.prg.BoardSizeSetupValue.L.,m.prg.BoardSizeSetupValue.t.,m.prg.PojiMarkValue1.X.,m.prg.PojiMarkValue1.Y.,m.prg.PojiMarkValue2.X.,m.prg.PojiMarkValue2.Y.,m.prg...,f.p.work,f.hp.wait,f.h.work,f.mh.wait,f.m.work,f.t.surface,H_Enew_14,H_Enew_5,H_Enew_3,H_Enew_4,H_Enew_9,H_Enew_10,H_Enew_6,H_Enew_0,H_Enew_1,H_Enew_12,H_Enew_8,H_Enew_11
6,56659,VT-S730-0064,VT-S730-0064,83,65,5301481-4_1,121300,101000,2,65,192559,0,2,3,NA,2.02E+16,145299,1010000000000.00 ,1007990906,2.02E+16,2.02E+16,131,部品哙い,0,正常,0,None,5,v-CA-04,4,266,10,0,1,05:00.2,10:52.0,2015/9/3 1:25,2015/9/3 1:30,1,1661200-0-1_1,14,260,2015/9/3 1:35,2015/9/3 1:36,0,1661200-0-1_2,28,2015/9/3 1:12,2015/9/3 1:12,5301481-4-1,28,206.473,1,0,0.266,-1.582,-2.5,97.18,41.016,4.796,5.118,28.436,49.301,2015/9/3 1:12,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,101,60,139.9,139.8,160,160,180,180,179.9,180,180,180,200,200,240,240.3,259.9,260.1,56.1,0.9,4484,4,0,101,2,105,153,133,85,167,153,198,96,86,102,69,29,64,256,143,375,398,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,1661200-0-1_1,2015/9/3 0:59,121.3,101,1,104.394,6.35,9.81,91.286,0,5301481-4-1,2015/9/3 0:46,5,5,50,50,90,15,101,121.3,1.1,102.315,5.9,7.731,90.836,102.315,5.9,7.731,90.836,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,1661200-0-1_2,2015/9/3 1:00,121.3,101,1,104.394,6.35,9.81,91.286,10000,4,764,317,298,30,NA,0,2,21,0,1,1,1,1,0,0,0,0
6,56660,VT-S730-0064,VT-S730-0064,83,65,5301481-4_1,121300,101000,2,65,192559,0,2,3,NA,2.02E+16,145300,1010000000000.00 ,1007990906,2.02E+16,2.02E+16,143,部品脚折れ?曲がり,0,正常,0,None,5,v-CA-04,2,266,10,0,1,05:02.0,10:52.0,2015/9/3 1:26,2015/9/3 1:31,0,1661200-0-1_1,15,260,2015/9/3 1:36,2015/9/3 1:36,0,1661200-0-1_2,29,2015/9/3 1:13,2015/9/3 1:13,5301481-4-1,29,206.473,0,1,0.25,-0.46,-1.19,97.18,195,5.075,5.151,28.344,49.492,2015/9/3 1:14,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,101,60,140,140.1,160,160,180,180,179.9,179.9,180,179.9,200,200,239.9,240,260,260,55.8,0.9,4650,4,0,101,2,106,132,109,93,121,139,130,89,92,60,114,118,90,309,169,376,437,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,1661200-0-1_1,2015/9/3 0:59,121.3,101,1,104.394,6.35,9.81,91.286,0,5301481-4-1,2015/9/3 0:46,5,5,50,50,90,15,101,121.3,1.1,102.315,5.9,7.731,90.836,102.315,5.9,7.731,90.836,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,1661200-0-1_2,2015/9/3 1:00,121.3,101,1,104.394,6.35,9.81,91.286,10000,4,752,319,301,30,NA,0,2,22,0,1,1,1,1,0,0,0,0
6,56661,VT-S730-0064,VT-S730-0064,83,65,5301481-4_1,121300,101000,2,65,192559,0,2,3,NA,2.02E+16,145301,1010000000000.00 ,1007990906,2.02E+16,2.02E+16,142,部品位置ずれ,0,正常,0,None,5,v-CA-04,5,266,10,0,1,05:03.7,10:52.0,2015/9/3 1:27,2015/9/3 1:31,1,1661200-0-1_1,15,260,2015/9/3 1:36,2015/9/3 1:37,0,1661200-0-1_2,30,2015/9/3 1:17,2015/9/3 1:17,5301481-4-1,30,206.473,1,0,0.206,-1.592,-2.473,97.18,16.86,4.854,5.202,28.375,49.224,2015/9/3 1:18,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,101,60,140.1,140.1,160,160,180,180,180,180,180,180,200.1,200.1,240,239.2,260.1,260.1,56,0.9,51,4,4,101,2,112,113,104,68,117,116,132,67,122,55,54,16,41,288,332,292,414,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,1661200-0-1_1,2015/9/3 0:59,121.3,101,1,104.394,6.35,9.81,91.286,0,5301481-4-1,2015/9/3 0:46,5,5,50,50,90,15,101,121.3,1.1,102.315,5.9,7.731,90.836,102.315,5.9,7.731,90.836,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,1661200-0-1_2,2015/9/3 1:00,121.3,101,1,104.394,6.35,9.81,91.286,10000,4,614,270,295,33,NA,0,2,22,0,1,1,1,1,0,0,0,0
6,56662,VT-S730-0064,VT-S730-0064,83,65,5301481-4_1,121300,101000,2,65,192559,0,2,3,NA,2.02E+16,145332,1010000000000.00 ,1007974955,2.02E+16,2.02E+16,131,部品哙い,0,正常,0,None,3,v-CA-02,4,266,10,0,1,05:05.6,10:52.0,2015/9/3 1:32,2015/9/3 1:34,1,0192559-2-1_1,1,256,2015/9/3 1:39,2015/9/3 1:39,0,0192559-2-1_2,1,2015/9/3 1:24,2015/9/3 1:24,5301481-4-1,1,206.474,1,1,0.416,-1.595,-2.023,97.18,31.391,5.075,5.177,27.917,50.905,2015/9/3 1:24,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,101,60,140,140,160,160,180,180.1,179.9,180,180,180,199.9,199.9,239.9,240,259.9,259.9,56,0.9,3666,7,8,101,2,163,143,152,97,120,151,120,112,110,99,112,52,68,300,197,431,476,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5301481-4-1,2015/9/3 0:46,5,5,50,50,90,15,101,121.3,1.1,102.315,5.9,7.731,90.836,102.315,5.9,7.731,90.836,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,0192559-2-1_2,2015/9/3 1:38,121.3,101,1,9.81,91.286,104.394,6.35,10000,4,499,80,310,30,NA,0,2,17,0,1,1,1,1,0,0,0,0
6,56663,VT-S730-0064,VT-S730-0064,83,65,5301481-4_1,121300,101000,2,65,192559,0,2,3,NA,2.02E+16,145333,1010000000000.00 ,1007974955,2.02E+16,2.02E+16,142,部品位置ずれ,0,正常,0,None,3,v-CA-02,3,266,10,0,1,05:07.4,10:52.0,2015/9/3 1:32,2015/9/3 1:34,0,0192559-2-1_1,1,256,2015/9/3 1:39,2015/9/3 1:40,0,0192559-2-1_2,2,2015/9/3 1:24,2015/9/3 1:24,5301481-4-1,2,206.473,1,0,0.43,-1.651,-2.05,97.18,423.25,4.883,5.147,28.008,50.79,2015/9/3 1:24,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,101,60,140,140,160,160,180,180.1,179.9,180,180,180,199.9,199.9,239.9,240,259.9,259.9,56,0.9,3666,7,8,101,2,163,143,152,97,120,151,120,112,110,99,112,52,68,300,197,431,476,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5301481-4-1,2015/9/3 0:46,5,5,50,50,90,15,101,121.3,1.1,102.315,5.9,7.731,90.836,102.315,5.9,7.731,90.836,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,0192559-2-1_2,2015/9/3 1:38,121.3,101,1,9.81,91.286,104.394,6.35,10000,5,460,115,321,33,NA,0,2,18,0,0,0,0,1,0,0,0,0
6,56664,VT-S730-0064,VT-S730-0064,83,65,5301481-4_1,121300,101000,2,65,192559,0,2,3,NA,2.02E+16,145334,1010000000000.00 ,1007974955,2.02E+16,2.02E+16,143,部品脚折れ?曲がり,0,正常,0,None,3,v-CA-02,1,266,10,0,1,05:09.3,10:52.0,2015/9/3 1:33,2015/9/3 1:35,1,0192559-2-1_1,2,256,2015/9/3 1:40,2015/9/3 1:41,0,0192559-2-1_2,3,2015/9/3 1:31,2015/9/3 1:31,5301481-4-1,3,206.472,0,1,0.345,-0.517,-0.772,97.18,16.765,5.1,5.26,28.069,50.599,2015/9/3 1:32,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,101,60,139.9,140,159.9,160,180,180,180,180,180,180,200,200,240,240.2,260,260,56.2,0.9,4558,8,15,101,2,106,104,86,45,121,116,169,96,101,87,110,51,66,284,165,430,486,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5301481-4-1,2015/9/3 0:46,5,5,50,50,90,15,101,121.3,1.1,102.315,5.9,7.731,90.836,102.315,5.9,7.731,90.836,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,0192559-2-1_2,2015/9/3 1:38,121.3,101,1,9.81,91.286,104.394,6.35,10000,4,96,142,272,38,NA,0,3,21,0,0,0,0,0,0,0,0,0
6,56685,VT-S730-0064,VT-S730-0064,83,65,5301481-4_1,121300,101000,2,65,192559,0,2,3,NA,2.02E+16,145335,1010000000000.00 ,1007974955,2.02E+16,2.02E+16,131,部品哙い,0,正常,0,None,3,v-CA-02,3,266,10,0,1,21:13.4,10:52.1,2015/9/3 1:33,2015/9/3 1:36,0,0192559-2-1_1,2,256,2015/9/3 1:41,2015/9/3 1:41,0,0192559-2-1_2,4,2015/9/3 1:32,2015/9/3 1:32,5301481-4-1,4,206.473,1,0,0.385,-1.616,-1.991,97.18,18.75,4.825,5.059,28.069,50.408,2015/9/3 1:32,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,101,60,139.9,140,159.9,160,180,180,180,180,180,180,200,200,240,240.2,260,260,56.2,0.9,4558,8,15,101,2,106,104,86,45,121,116,169,96,101,87,110,51,66,284,165,430,486,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5301481-4-1,2015/9/3 0:46,5,5,50,50,90,15,101,121.3,1.1,102.315,5.9,7.731,90.836,102.315,5.9,7.731,90.836,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,0192559-2-1_2,2015/9/3 1:38,121.3,101,1,9.81,91.286,104.394,6.35,10000,5,87,137,309,30,NA,0,3,22,0,0,0,0,0,0,0,0,0
6,56686,VT-S730-0064,VT-S730-0064,83,65,5301481-4_1,121300,101000,2,65,192559,0,2,3,NA,2.02E+16,145336,1010000000000.00 ,1007974955,2.02E+16,2.02E+16,131,部品哙い,0,正常,0,None,3,v-CA-02,2,266,10,0,1,21:15.5,10:52.1,2015/9/3 1:34,2015/9/3 1:36,1,0192559-2-1_1,3,256,2015/9/3 1:41,2015/9/3 1:43,0,0192559-2-1_2,5,2015/9/3 1:33,2015/9/3 1:33,5301481-4-1,5,206.472,0,1,0.17,-0.47,-0.842,97.18,16.797,5.075,5.151,28.069,50.637,2015/9/3 1:34,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,101,60,140.1,140,160.1,160,180,180.1,180.1,180,180,180,200,200,240,239.5,260,260.1,56.3,0.9,4983,7,18,101,2,107,103,100,44,118,141,126,24,158,56,59,12,71,287,295,367,435,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5301481-4-1,2015/9/3 0:46,5,5,50,50,90,15,101,121.3,1.1,102.315,5.9,7.731,90.836,102.315,5.9,7.731,90.836,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,0192559-2-1_2,2015/9/3 1:38,121.3,101,1,9.81,91.286,104.394,6.35,10000,4,43,152,308,96,NA,0,2,22,0,0,0,0,0,0,0,0,0
6,56687,VT-S730-0064,VT-S730-0064,83,65,5301481-4_1,121300,101000,2,65,192559,0,2,3,NA,2.02E+16,145337,1010000000000.00 ,1007974955,2.02E+16,2.02E+16,142,部品位置ずれ,0,正常,0,None,3,v-CA-02,3,266,10,0,1,21:17.1,10:52.1,2015/9/3 1:34,2015/9/3 1:37,0,0192559-2-1_1,3,256,2015/9/3 1:43,2015/9/3 1:43,0,0192559-2-1_2,6,2015/9/3 1:34,2015/9/3 1:34,5301481-4-1,6,206.473,1,0,0.308,-1.657,-2.11,97.18,16.828,4.766,5.147,28.069,50.332,2015/9/3 1:34,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,101,60,140.1,140,160.1,160,180,180.1,180.1,180,180,180,200,200,240,239.5,260,260.1,56.3,0.9,4983,7,18,101,2,107,103,100,44,118,141,126,24,158,56,59,12,71,287,295,367,435,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5301481-4-1,2015/9/3 0:46,5,5,50,50,90,15,101,121.3,1.1,102.315,5.9,7.731,90.836,102.315,5.9,7.731,90.836,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,0192559-2-1_2,2015/9/3 1:38,121.3,101,1,9.81,91.286,104.394,6.35,10000,4,9,172,373,30,NA,0,2,21,0,0,0,0,0,0,0,0,0
6,56688,VT-S730-0064,VT-S730-0064,83,65,5301481-4_1,121300,101000,2,65,192559,0,2,3,NA,2.02E+16,145338,1010000000000.00 ,1007974955,2.02E+16,2.02E+16,143,部品脚折れ?曲がり,0,正常,0,None,3,v-CA-02,2,266,10,0,1,21:18.8,10:52.1,2015/9/3 1:34,2015/9/3 1:37,1,0192559-2-1_1,4,256,2015/9/3 1:43,2015/9/3 1:44,0,0192559-2-1_2,7,2015/9/3 1:34,2015/9/3 1:34,5301481-4-1,7,206.473,0,1,0.463,-0.6,-0.89,97.18,16.813,5.049,5.1,28.1,50.294,2015/9/3 1:34,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,101,60,140.1,140,160.1,160,180,180.1,180.1,180,180,180,200,200,240,239.5,260,260.1,56.3,0.9,4983,7,18,101,2,107,103,100,44,118,141,126,24,158,56,59,12,71,287,295,367,435,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5301481-4-1,2015/9/3 0:46,5,5,50,50,90,15,101,121.3,1.1,102.315,5.9,7.731,90.836,102.315,5.9,7.731,90.836,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,0192559-2-1_2,2015/9/3 1:38,121.3,101,1,9.81,91.286,104.394,6.35,10000,5,13,196,362,30,NA,0,2,20,0,0,0,0,0,0,0,0,0
6,56689,VT-S730-0064,VT-S730-0064,83,65,5301481-4_1,121300,101000,2,65,192559,0,2,3,NA,2.02E+16,145339,1010000000000.00 ,1007974955,2.02E+16,2.02E+16,142,部品位置ずれ,0,正常,0,None,3,v-CA-02,4,266,10,0,1,21:20.5,10:52.1,2015/9/3 1:34,2015/9/3 1:38,0,0192559-2-1_1,4,256,2015/9/3 1:44,2015/9/3 1:45,0,0192559-2-1_2,8,2015/9/3 1:34,2015/9/3 1:34,5301481-4-1,8,206.473,1,0,0.318,-1.729,-2.187,97.18,16.843,4.796,5.059,28.131,50.179,2015/9/3 1:34,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,101,60,140.1,140,160.1,160,180,180.1,180.1,180,180,180,200,200,240,239.5,260,260.1,56.3,0.9,4983,7,18,101,2,107,103,100,44,118,141,126,24,158,56,59,12,71,287,295,367,435,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5301481-4-1,2015/9/3 0:46,5,5,50,50,90,15,101,121.3,1.1,102.315,5.9,7.731,90.836,102.315,5.9,7.731,90.836,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,0192559-2-1_2,2015/9/3 1:38,121.3,101,1,9.81,91.286,104.394,6.35,10000,5,7,217,364,30,NA,0,2,18,0,0,0,0,0,0,0,0,0
6,56690,VT-S730-0064,VT-S730-0064,83,65,5301481-4_1,121300,101000,2,65,192559,0,2,3,NA,2.02E+16,145340,1010000000000.00 ,1007974955,2.02E+16,2.02E+16,131,部品哙い,0,正常,0,None,3,v-CA-02,3,266,10,0,1,21:22.3,10:52.1,2015/9/3 1:36,2015/9/3 1:40,1,0192559-2-1_1,5,256,2015/9/3 1:45,2015/9/3 1:45,0,0192559-2-1_2,9,2015/9/3 1:34,2015/9/3 1:35,5301481-4-1,9,206.473,0,1,0.385,-0.57,-0.825,97.18,16.766,5.049,5.177,28.131,50.217,2015/9/3 1:34,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,101,60,140.1,140,160.1,160,180,180.1,180.1,180,180,180,200,200,240,239.5,260,260.1,56.3,0.9,4983,7,18,101,2,107,103,100,44,118,141,126,24,158,56,59,12,71,287,295,367,435,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5301481-4-1,2015/9/3 0:46,5,5,50,50,90,15,101,121.3,1.1,102.315,5.9,7.731,90.836,102.315,5.9,7.731,90.836,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,0192559-2-1_2,2015/9/3 1:38,121.3,101,1,9.81,91.286,104.394,6.35,10000,5,62,267,276,33,NA,0,2,15,0,0,0,0,0,0,0,0,0
6,56691,VT-S730-0064,VT-S730-0064,83,65,5301481-4_1,121300,101000,2,65,192559,0,2,3,NA,2.02E+16,145341,1010000000000.00 ,1007974955,2.02E+16,2.02E+16,143,部品脚折れ?曲がり,0,正常,0,None,3,v-CA-02,4,266,10,0,1,21:24.0,10:52.1,2015/9/3 1:36,2015/9/3 1:40,0,0192559-2-1_1,5,256,2015/9/3 1:45,2015/9/3 1:46,0,0192559-2-1_2,10,2015/9/3 1:35,2015/9/3 1:35,5301481-4-1,10,206.473,1,0,0.175,-1.757,-2.165,97.18,16.844,4.971,5.088,28.222,50.217,2015/9/3 1:36,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,101,60,139.9,140,160,160,180,179.9,180,180,179.9,179.9,200,200,240,240.2,260,260.1,56.5,0.89,4414,8,20,101,2,106,160,52,72,118,119,149,82,140,49,173,89,74,291,157,391,422,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,0192559-2-1_1,2015/9/3 1:36,121.3,101,1,9.81,91.286,104.394,6.35,0,5301481-4-1,2015/9/3 0:46,5,5,50,50,90,15,101,121.3,1.1,102.315,5.9,7.731,90.836,102.315,5.9,7.731,90.836,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,0192559-2-1_2,2015/9/3 1:38,121.3,101,1,9.81,91.286,104.394,6.35,10000,4,56,268,301,30,NA,0,2,15,0,0,0,0,0,0,0,0,0
6,56733,VT-S730-0064,VT-S730-0064,83,66,5301481-4_1,121300,101000,1,65,1661200,0,2,3,NA,2.02E+16,145352,1010000000000.00 ,1007990949,2.02E+16,2.02E+16,143,部品脚折れ?曲がり,0,正常,0,None,3,v-CA-02,3,270,10,0,1,53:54.8,10:52.2,2015/9/3 1:36,2015/9/3 1:41,1,0192559-2-1_1,6,256,2015/9/3 1:46,2015/9/3 1:46,0,0192559-2-1_2,11,2015/9/3 1:35,2015/9/3 1:35,5301481-4-1,11,206.473,0,1,0.153,-0.572,-0.813,97.18,16.859,5.075,5.205,28.161,50.179,2015/9/3 1:36,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,101,60,139.9,140,160,160,180,179.9,180,180,179.9,179.9,200,200,240,240.2,260,260.1,56.5,0.89,4414,8,20,101,2,106,160,52,72,118,119,149,82,140,49,173,89,74,291,157,391,422,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,0192559-2-1_1,2015/9/3 1:36,121.3,101,1,9.81,91.286,104.394,6.35,0,5301481-4-1,2015/9/3 0:46,5,5,50,50,90,15,101,121.3,1.1,102.315,5.9,7.731,90.836,102.315,5.9,7.731,90.836,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,0192559-2-1_2,2015/9/3 1:38,121.3,101,1,9.81,91.286,104.394,6.35,10000,4,70,273,299,34,NA,0,2,12,0,0,0,0,0,0,0,0,0
6,56734,VT-S730-0064,VT-S730-0064,83,66,5301481-4_1,121300,101000,1,65,1661200,0,2,3,NA,2.02E+16,145353,1010000000000.00 ,1007990949,2.02E+16,2.02E+16,143,部品脚折れ?曲がり,0,正常,0,None,3,v-CA-02,2,270,10,0,1,53:57.2,10:52.2,2015/9/3 1:37,2015/9/3 1:41,0,0192559-2-1_1,6,256,2015/9/3 1:46,2015/9/3 1:47,0,0192559-2-1_2,12,2015/9/3 1:36,2015/9/3 1:36,5301481-4-1,12,206.473,1,0,0.116,-1.79,-2.161,97.18,16.875,5.03,5.174,28.192,50.179,2015/9/3 1:36,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,101,60,139.9,140,160,160,180,179.9,180,180,179.9,179.9,200,200,240,240.2,260,260.1,56.5,0.89,4414,8,20,101,2,106,160,52,72,118,119,149,82,140,49,173,89,74,291,157,391,422,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,0192559-2-1_1,2015/9/3 1:36,121.3,101,1,9.81,91.286,104.394,6.35,0,5301481-4-1,2015/9/3 0:46,5,5,50,50,90,15,101,121.3,1.1,102.315,5.9,7.731,90.836,102.315,5.9,7.731,90.836,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,0192559-2-1_2,2015/9/3 1:38,121.3,101,1,9.81,91.286,104.394,6.35,10000,4,53,273,306,30,NA,0,2,13,0,0,0,0,0,0,0,0,0
